"benchmark","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads"
n______________________________________________________
			New test run
______________________________________________________
"SSB-0","SQLite","unix","evaluation"1","0.490871","s","q2.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.438089","s","q2.3","1"
"SSB-0","SQLite","unix","evaluation"1","1.59802","s","q3.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.458787","s","q3.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.404352","s","q3.3","1"
"SSB-0","SQLite","unix","evaluation"1","0.402185","s","q3.4","1"
"SSB-0","SQLite","unix","evaluation"1","1.13913","s","q4.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.859682","s","q4.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.604838","s","q4.3","1"
"SSB-0","SQLite","unix","evaluation"1","1.12303","s","q1.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.497571","s","q1.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.465135","s","q1.3","1"
"SSB-0","SQLite","unix","evaluation"1","0.70573","s","q2.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.497307","s","q2.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.441346","s","q2.3","1"
"SSB-0","SQLite","unix","evaluation"1","1.60504","s","q3.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.457785","s","q3.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.406105","s","q3.3","1"
"SSB-0","SQLite","unix","evaluation"1","0.402328","s","q3.4","1"
"SSB-0","SQLite","unix","evaluation"1","1.15033","s","q4.1","1"
"SSB-0","SQLite","unix","evaluation"1","0.863331","s","q4.2","1"
"SSB-0","SQLite","unix","evaluation"1","0.606804","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","1.13652","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.948249","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.853909","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.49708","s","q2.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.25398","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.0077","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.2185","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.87059","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.92525","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.91411","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.40154","s","q4.1","1"
