______________________________________________________
			Unix cache=0gb
______________________________________________________
"TATP","SQLite","SQLite","unix","loading","10000","724","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","39878.4","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","40741.1","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","40626.4","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","100000","9073","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","32548","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","34301.8","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","34467.9","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","1000000","95781","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","32028.5","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","31902.7","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","29987.7","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","10000000","1286245","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28168.6","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28145.8","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28412.6","tps","","1",""
"SSB","SQLite","SQLite","unix","evaluation","1","1.09426","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.756716","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.608064","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.7272","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.2471","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.0241","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.32184","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.83123","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.69764","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.69044","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.74902","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.33924","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.18657","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06371","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.756924","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.60099","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.5128","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.9431","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.7995","s","q2.3","1","0"
