______________________________________________________
			Unix cache=1gb
______________________________________________________
"SSB","SQLite","SQLite","unix","evaluation","1","0.602827","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12115","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.498279","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.481325","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.710805","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.523837","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.446078","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.63714","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.463994","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.4033","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.411349","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.18045","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.888948","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.603268","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12828","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.507786","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.481307","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.716199","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.510415","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.451383","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.63989","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.469041","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.423618","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.405395","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.20163","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.876273","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.618301","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.27482","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.58088","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.2726","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","28.9667","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","28.1087","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","27.7289","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","11.2172","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","8.13839","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.82365","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.81078","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","12.2102","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.0604","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.71515","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.21733","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.57473","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.26157","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","29.1453","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","28.1144","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","27.8474","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","11.3186","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","8.23255","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.92615","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.97359","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","12.4309","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.12915","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.79976","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.18993","s","q1.1","1","0"
